time,accl
2022/11/17 21:23:03.915,0.144516
2022/11/17 21:23:04.016,-1.441605
2022/11/17 21:23:04.116,-0.931396
2022/11/17 21:23:04.217,-2.815628
2022/11/17 21:23:04.317,-1.946548
2022/11/17 21:23:04.417,-0.744308
2022/11/17 21:23:04.518,-1.443710
2022/11/17 21:23:04.618,0.265457
2022/11/17 21:23:04.718,-1.010925
2022/11/17 21:23:04.859,-1.588135
2022/11/17 21:23:04.959,-1.476212
2022/11/17 21:23:05.059,-1.425461
2022/11/17 21:23:05.160,-1.369736
2022/11/17 21:23:05.260,-0.871811
2022/11/17 21:23:05.360,-0.006119
2022/11/17 21:23:05.461,-1.480804
2022/11/17 21:23:05.561,-0.878189
2022/11/17 21:23:05.661,-2.436508
2022/11/17 21:23:05.761,-1.770752
2022/11/17 21:23:05.862,-0.690994
2022/11/17 21:23:05.962,-1.640045
2022/11/17 21:23:06.063,0.166977
2022/11/17 21:23:06.163,-1.352127
2022/11/17 21:23:06.264,-0.989441
2022/11/17 21:23:06.363,-1.981903
2022/11/17 21:23:06.464,-2.384262
2022/11/17 21:23:06.565,-0.733322
2022/11/17 21:23:06.665,-1.327240
2022/11/17 21:23:06.765,0.255234
2022/11/17 21:23:06.866,-0.957092
2022/11/17 21:23:06.966,-1.003159
2022/11/17 21:23:07.075,-4.715668
2022/11/17 21:23:07.166,-2.467087
2022/11/17 21:23:07.267,-1.013062
2022/11/17 21:23:07.367,-1.572037
2022/11/17 21:23:07.476,0.090607
2022/11/17 21:23:07.568,-0.275467
2022/11/17 21:23:07.668,-2.030457
2022/11/17 21:23:07.768,-0.468155
2022/11/17 21:23:07.870,-2.464172
2022/11/17 21:23:07.969,-1.418396
2022/11/17 21:23:08.070,-1.799255
2022/11/17 21:23:08.170,-0.007477
2022/11/17 21:23:08.277,-0.264740
2022/11/17 21:23:08.371,-2.157257
2022/11/17 21:23:08.471,-1.753815
2022/11/17 21:23:08.572,-2.343048
2022/11/17 21:23:08.676,-1.518524
2022/11/17 21:23:08.772,-1.747681
2022/11/17 21:23:08.872,-0.196198
2022/11/17 21:23:08.973,-0.214157
2022/11/17 21:23:09.076,-2.585678
2022/11/17 21:23:09.173,-0.797165
2022/11/17 21:23:09.274,-2.015778
2022/11/17 21:23:09.374,-1.528091
2022/11/17 21:23:09.477,-1.848480
2022/11/17 21:23:09.575,-0.085953
2022/11/17 21:23:09.675,-0.219940
2022/11/17 21:23:09.775,-2.526398
2022/11/17 21:23:09.876,-1.982071
2022/11/17 21:23:09.976,-1.496048
2022/11/17 21:23:10.076,-1.247894
2022/11/17 21:23:10.177,-1.810501
2022/11/17 21:23:10.280,-0.322296
2022/11/17 21:23:10.377,-0.231522
2022/11/17 21:23:10.478,-1.501343
2022/11/17 21:23:10.578,-1.215897
2022/11/17 21:23:10.678,-1.153305
2022/11/17 21:23:10.778,-1.647583
2022/11/17 21:23:10.879,-1.670090
2022/11/17 21:23:10.980,-0.590408
2022/11/17 21:23:11.080,0.056015
2022/11/17 21:23:11.180,-1.578033
2022/11/17 21:23:11.280,-1.370056
2022/11/17 21:23:11.380,-0.976608
2022/11/17 21:23:11.481,-1.456146
2022/11/17 21:23:11.581,-1.507843
2022/11/17 21:23:11.682,-0.699539
2022/11/17 21:23:11.782,-0.002136
2022/11/17 21:23:11.882,-1.365417
2022/11/17 21:23:11.983,-1.306854
2022/11/17 21:23:12.083,-0.206131
2022/11/17 21:23:12.183,-1.628113
2022/11/17 21:23:12.284,-1.227692
2022/11/17 21:23:12.384,-1.223358
2022/11/17 21:23:12.485,0.108459
2022/11/17 21:23:12.585,-1.641602
2022/11/17 21:23:12.685,-1.214294
2022/11/17 21:23:12.785,-0.982239
2022/11/17 21:23:12.886,-1.932968
2022/11/17 21:23:12.987,-1.070480
2022/11/17 21:23:13.087,-1.212906
2022/11/17 21:23:13.187,0.116852
2022/11/17 21:23:13.287,-1.641724
2022/11/17 21:23:13.387,-1.329742
2022/11/17 21:23:13.488,-1.417328
2022/11/17 21:23:13.588,-1.912231
2022/11/17 21:23:13.689,-1.072205
2022/11/17 21:23:13.789,-1.323593
2022/11/17 21:23:13.889,0.111237
2022/11/17 21:23:13.990,-1.572922
2022/11/17 21:23:14.090,-1.013428
2022/11/17 21:23:14.190,-1.690033
2022/11/17 21:23:14.290,-2.545273
2022/11/17 21:23:14.391,-0.685806
2022/11/17 21:23:14.491,-1.589462
2022/11/17 21:23:14.592,0.227188
2022/11/17 21:23:14.692,-1.370041
2022/11/17 21:23:14.792,-1.052124
2022/11/17 21:23:14.893,-1.921631
2022/11/17 21:23:14.993,-2.559937
2022/11/17 21:23:15.100,-0.434738
